Offset,Hash,Original,Translation
1278060,2926322393,チャチャブー５匹の討伐,챠챠브 5마리 토벌
1278368,661058751,"≪沼地探索≫
怪鳥の双激","≪늪지 탐색≫
괴조의 쌍격"
1278372,2579534380,イャンクック亜種１頭の狩猟,이얀쿡 아종 1마리 사냥
1278376,136426802,イャンクック１頭の狩猟,얀쿡 １마리 사냥
1278380,1259789214,なし,없음
1278384,379810161,"メインターゲット、もしくは
サブターゲットＡの達成","메인 타겟, 혹은
서브 타겟Ａ의 달성"
1278388,1309760743,"報酬金ゼロ
タイムアップ","보수금 제로
타임 오버"
1278392,4231739011,大老殿ギルド,대장로전 길드
1278396,2144231027,"湿地帯に怪鳥のいななきが
こだましてると噂があるわ。
噂の元は怪鳥イャンクックに
間違いないと思うけど、数が
一頭とは限らないわね…。
厄介なクエストになりそうだ
けど、希望者はいるかしら？","습지대에 괴조의 울음소리가
메아리치고 있다는 소문이
있어. 소문의 근원은 괴조
얀쿡이 틀림없다고
생각하지만, 수가 한
마리라고는 할 수 없어…
성가신 퀘스트가 될 것
같은데, 희망자는 있으려나?"
1278412,3285732484,チャチャブー１５匹の討伐,챠챠브 15마리 토벌
1278564,3285732484,チャチャブー１５匹の討伐,챠챠브 15마리 토벌
1278720,1624017838,"≪沼地探索≫
猪突猛進","≪늪지 탐색≫
저돌맹진"
1278724,155942435,ドスファンゴ１頭の狩猟,도스팡고 １마리 사냥
1278728,3655404300,ブルファンゴ１０頭の討伐,불팡고 １０마리 토벌
1278732,2558607509,ブルファンゴ５頭の討伐,불팡고 ５마리 토벌
1278736,1598707645,"メインターゲット、もしくは
サブターゲットＡかＢの達成","메인 타겟, 혹은
서브 타겟 A나 B의 달성"
1278740,1309760743,"報酬金ゼロ
タイムアップ","보수금 제로
타임 오버"
1278744,4231739011,大老殿ギルド,대장로전 길드
1278748,1754493482,"沼地はブルファンゴたちが棲
むのに最も適した環境よ。
≪ドスファンゴ≫の狩猟に臨
むのなら、できるだけ多くの
ブルファンゴも討伐してみて
ちょうだいね。もちろん、
支給品も報酬も支払うわよ。","늪지는 불팡고들이 서식
하기 가장 알맞은 곳이에요.
≪도스팡고≫ 사냥에 나설
거라면, 되도록 많은
불팡고도 토벌해 봐
주세요. 물론
지급품도 보수도 드릴게요."
1278764,3285732484,チャチャブー１５匹の討伐,챠챠브 15마리 토벌
1278916,2926322393,チャチャブー５匹の討伐,챠챠브 5마리 토벌
1279072,1868322916,"≪沼地探索≫
赤き毒たちの統率者","≪늪지 탐색≫
붉은 독의 통솔자"
1279076,3179497017,ドスイーオス１頭の狩猟,도스이오스 １마리 사냥
1279080,4278137907,熟成キノコ４個の納品,숙성버섯 ４개 납품
1279084,2124762840,特産キノコ１５個の納品,특산버섯 １５개 납품
1279088,1598707645,"メインターゲット、もしくは
サブターゲットＡかＢの達成","메인 타겟, 혹은
서브 타겟 A나 B의 달성"
1279092,1309760743,"報酬金ゼロ
タイムアップ","보수금 제로
타임 오버"
1279096,4231739011,大老殿ギルド,대장로전 길드
1279100,2319838156,"≪ドスイーオス≫はドスラン
ポスや、ドスゲネポスに比べ
一発の攻撃力が高いわ。
身の危険を感じたら、沼地に
生える≪特産キノコ≫を納品
するのよ。≪マカ漬けの壷≫
で熟成にしてもいいわよ？","≪도스이오스≫는 도스란포
스나 도스게네포스보다 한
방의 공격력이 강해요. 위험을
느끼면 늪지에 자라는
≪특산버섯≫을 납품하 세요.
≪마카절임 항아리≫로
숙성시켜도 좋아요."
1279116,3285732484,チャチャブー１５匹の討伐,챠챠브 15마리 토벌
1279268,2926322393,チャチャブー５匹の討伐,챠챠브 5마리 토벌
1279424,1868322916,"≪沼地探索≫
赤き毒たちの統率者","≪늪지 탐색≫
붉은 독의 통솔자"
1279428,3179497017,ドスイーオス１頭の狩猟,도스이오스 １마리 사냥
1279432,3734503771,カンタロス１５匹の討伐,칸타로스 １５마리 토벌
1279436,2124762840,特産キノコ１５個の納品,특산버섯 １５개 납품
1279440,1598707645,"メインターゲット、もしくは
サブターゲットＡかＢの達成","메인 타겟, 혹은
서브 타겟 A나 B의 달성"
1279444,1309760743,"報酬金ゼロ
タイムアップ","보수금 제로
타임 오버"
1279448,4231739011,大老殿ギルド,대장로전 길드
1279452,1088530737,"イーオスたちが活発に騒いで
いるってことは、親玉の≪ド
スイーオス≫がいる可能性が
高いわ。あの毒液をまともに
受けてしまうと、命を落とし
かねない。解毒系アイテムを
忘れずに持っていくことね。","이오스들이 활발하게 소란을
피운다는 건, 두목인 ≪도
스이오스≫가 있을 가능성이
높아요. 그 독액을 그대로
맞으면 목숨을 잃을 수도
있어요. 해독계 아이템을
잊지 말고 챙겨 가세요."
1279776,1182826464,"≪砂漠探索≫
４本の角","≪사막 탐색≫
네 개의 뿔"
1279780,2110076670,ディアブロス亜種１頭の狩猟,디아브로스 아종 １마리 사냥
1279784,3949930386,ディアブロス１頭の狩猟,디아브로스 １마리 사냥
1279788,1259789214,なし,없음
1279792,379810161,"メインターゲット、もしくは
サブターゲットＡの達成","메인 타겟, 혹은
서브 타겟Ａ의 달성"
1279796,1309760743,"報酬金ゼロ
タイムアップ","보수금 제로
타임 오버"
1279800,4231739011,大老殿ギルド,대장로전 길드
1279804,2712768665,"黒ずんだ体色を持つひときわ
恐ろしい容姿のディアブロス
が目撃されたわ。それと残念
なことに、もう一頭、同じ竜
が砂漠で目撃された…。猛者
が集まる大老殿といえど４本
の角に挑む人がいるかしら？","거무스름한 체색을 지닌 유독
흉악한 모습의 디아브로스가
목격됐어요. 게다가
안타깝게도 한 마리 더, 같은
용이 사막에서 목격됐대요…
강자가 모이는 대장로전이라도
네 개의 뿔에 도전할 사람이
있을까요?"
1280128,3620558225,"≪砂漠探索≫
強暴を極めし角竜","≪사막 탐색≫
흉포함의 극치, 뿔 달린 용"
1280132,3949930386,ディアブロス１頭の狩猟,디아브로스 １마리 사냥
1280136,1711640078,ディアブロスの角２本を破壊,디아브로스의 뿔 ２개 파괴
1280140,3371281034,秘密のポーチ６個の納品,비밀 파우치 ６개 납품
1280144,1598707645,"メインターゲット、もしくは
サブターゲットＡかＢの達成","메인 타겟, 혹은
서브 타겟 A나 B의 달성"
1280148,1309760743,"報酬金ゼロ
タイムアップ","보수금 제로
타임 오버"
1280152,4231739011,大老殿ギルド,대장로전 길드
1280156,2843926853,"≪ディアブロス≫は砂漠の
生態系において、他の生物
とは別格の強さを誇る強暴な
モンスターよ。あの突進に
はねられたら再起不能のダメ
ージを受けてしまう。角を折
れれば勝機はありそうね。","≪디아브로스≫는 사막의
생태계에서 다른 생물과는
격이 다른 강함을 자랑하는
흉포한 몬스터예요. 그 돌진에
치이면 재기불능의 데미지를
입고 말아요. 뿔을 부러뜨리면
승산이 있을 것 같네요."
1280164,1255198513,B,
1280168,3554254475,A,
1280172,3554254475,A,
1280176,3554254475,A,
1280180,3554254475,A,
1280184,3554254475,A,
1280192,3554254475,A,
1280196,3554254475,A,
1280200,3554254475,A,
1280204,3554254475,A,
1280208,3554254475,A,
1280212,3554254475,A,
1280216,3554254475,A,
1280220,3554254475,A,
1280224,3554254475,A,
1280228,3554254475,A,
1280232,3554254475,A,
1280244,129812804,A@	,
1280252,129812804,A@	,
1280256,3554254475,A,
1280260,3554254475,A,
1280264,3554254475,A,
1280268,3554254475,A,
1280276,3554254475,A,
1280280,3554254475,A,
1280284,3554254475,A,
1280292,3554254475,A,
1280296,3554254475,A,
1280300,3554254475,A,
1280308,3554254475,A,
1280312,3554254475,A,
1280316,129812804,A@	,
1280320,3554254475,A,
1280324,2662701310,"A@
",
1280328,3554254475,A,
1280340,3554254475,A,
1280344,3554254475,A,
1280348,1255198513,B,
1280352,1255198513,B,
1280360,1255198513,B,
1280364,3554254475,A,
1280368,3554254475,A,
1280372,3554254475,A,
1280376,3554254475,A,
1280380,3554254475,A,
1280384,3554254475,A,
1280388,3554254475,A,
1280392,3554254475,A,
1280396,1255198513,B,
1280400,1255198513,B,
1280404,3554254475,A,
1280408,3554254475,A,
1280412,3554254475,A,
1280416,3554254475,A,
1280420,3554254475,A,
1280424,1255198513,B,
1280428,1255198513,B,
1280432,1255198513,B,
1280436,1255198513,B,
1280440,1255198513,B,
1280444,1255198513,B,
1280452,1010782479,Aﾀ	,
1280460,2771779765,"Aﾀ
",
1280468,1010782479,Aﾀ	,
1280472,3554254475,A,
1280476,129812804,A@	,
1280480,3554254475,A,
1280484,3554254475,A,
1280496,3554254475,A,
1280500,3554254475,A,
1280504,3554254475,A,
1280508,3554254475,A,
1280512,3554254475,A,
1280516,2662701310,"A@
",
1280520,3554254475,A,
1280528,3554254475,A,
1280536,3554254475,A,
1280552,3554254475,A,
1280896,3840064577,"≪砂漠探索≫
砂漠に咲く桜","≪사막 탐색≫
사막에 피는 벚꽃"
1280900,852854145,リオレイア亜種１頭の狩猟,리오레이아 아종 １마리 사냥
1280904,1259789214,なし,없음
1280908,1259789214,なし,없음
1280912,4061774871,メインターゲットの達成,메인 타겟 달성
1280916,1309760743,"報酬金ゼロ
タイムアップ","보수금 제로
타임 오버"
1280920,4231739011,大老殿ギルド,대장로전 길드
1280924,3903336108,"砂漠地帯に桜色のあざやかな
体色を持つ≪リオレイア≫が
出たみたいね。希少性の高い
珍しい亜種だわ。砂漠に咲き
乱れる桜を狩る勇気を持つ方
は、クエストカウンターまで
お越し下さいませ。","사막지대에 벚꽃색의 산뜻한
체색을 지닌 ≪리오레이아≫가
나타난 것 같네요. 희소성이
높은 희귀한 아종이에요.
사막에 흐드러지게 피는
벚꽃을 사냥할 용기가 있는
분은, 퀘스트 카운터로 와
주세요."
1281248,3136188928,"≪砂漠探索≫
地底湖の水竜","≪사막 탐색≫
지저호의 수룡"
1281252,2999516248,ガノトトス１頭の狩猟,가노토토스 1마리 수렵
1281256,359817569,ガノトトスの一本釣り,가노토토스 외줄낚시
1281260,4196284027,黄金魚４匹の納品,황금어 4마리 납품
1281264,1598707645,"メインターゲット、もしくは
サブターゲットＡかＢの達成","메인 타겟, 혹은
서브 타겟 A나 B의 달성"
1281268,1309760743,"報酬金ゼロ
タイムアップ","보수금 제로
타임 오버"
1281272,4231739011,大老殿ギルド,대장로전 길드
1281276,2305118130,"砂漠の水辺には太古の魚竜、
≪ガノトトス≫が獲物を狙い
潜んでいる可能性が高いわ。
≪釣りカエル≫でガノトトス
を一本釣りする場合は、人の
気配が少ないことが重要なの。
仲間がいる場合はエリアの外に
出てもらい、１対１で勝負を。","사막의 물가에는 태고의 어룡,
≪가노토토스≫가 먹이를
노리며 숨어 있을 가능성이
높아요. ≪낚시개구리≫로
가노토토스를 낚시로 낚을
경우에는 인기척이 적은 게
중요해요. 동료가 있으면 구역
밖으로 나가 달라고 하고,
１대１로 승부를."
1281600,559538809,"≪砂漠探索≫
水中に沈みし翡翠","≪사막 탐색≫
물속에 가라앉은 비취"
1281604,370680115,ガノトトス亜種１頭の狩猟,가노토토스 아종 1마리 수렵
1281608,1259789214,なし,없음
1281612,1259789214,なし,없음
1281616,4061774871,メインターゲットの達成,메인 타겟 달성
1281620,1309760743,"報酬金ゼロ
タイムアップ","보수금 제로
타임 오버"
1281624,4231739011,大老殿ギルド,대장로전 길드
1281628,2563963813,"この季節の砂漠ではときおり
ガノトトスの亜種が出没する
わ。翡翠のように綺麗な体色
をしている強暴な魚竜よ。
ガノトトスを狩猟するのは容
易じゃないわ。大きな音で水
中から引き出すのがコツね。","이 계절 사막에는 이따금
가노토토스의 아종이
출몰해요. 비취처럼 고운
체색을 지닌 흉포한
어룡이에요. 가노토토스를
사냥하는 건 쉽지 않아요. 큰
소리로 물 속에서 끌어내는 게
요령이에요."
1281952,1915528789,"≪砂漠探索≫
砂塵の砦","≪사막 탐색≫
모래먼지의 요새"
1281956,2373936110,ダイミョウザザミ２匹の狩猟,다이묘자자미 ２마리 사냥
1281960,1259789214,なし,없음
1281964,1259789214,なし,없음
1281968,4061774871,メインターゲットの達成,메인 타겟 달성
1281972,1309760743,"報酬金ゼロ
タイムアップ","보수금 제로
타임 오버"
1281976,4231739011,大老殿ギルド,대장로전 길드
1281980,3981058472,"≪ダイミョウザザミ≫は
普段砂に潜ってることが多い
わね。狩猟をするなら、忘れ
ないようにするといいわ。
盾蟹と呼ばれるだけあって身
を固められたら面倒よ。","≪다이묘자자미≫는
평소 모래에 파묻혀 있을
때가 많아요. 사냥할 때는
잊지 않도록 하세요.
방패게라고 불릴 만큼 몸을
굳히면 성가셔져요."
